tasks,offlines,repeat,tag,date,init,approx,cmax,time,cmax_min
16,3,8,pusty,2007-01-05 16:21:28,3,3,1304,0.78,
16,3,9,pusty,2007-01-05 16:21:29,1,1,959,0.26,
16,3,9,pusty,2007-01-05 16:21:29,1,2,959,0.23,
16,3,9,pusty,2007-01-05 16:21:29,1,3,959,0.29,
16,3,9,pusty,2007-01-05 16:21:30,2,1,959,0.28,
16,3,9,pusty,2007-01-05 16:21:30,2,2,959,0.29,
16,3,9,pusty,2007-01-05 16:21:30,2,3,959,0.29,
16,3,9,pusty,2007-01-05 16:21:31,3,1,959,0.28,
16,3,9,pusty,2007-01-05 16:21:31,3,2,959,0.27,
16,3,9,pusty,2007-01-05 16:21:31,3,3,959,0.29,
17,3,10,pusty,2007-01-05 16:25:42,1,1,1385,0.90,
17,3,10,pusty,2007-01-05 16:25:43,1,2,1385,0.98,
17,3,10,pusty,2007-01-05 16:25:44,1,3,1385,0.88,
17,3,10,pusty,2007-01-05 16:25:45,2,1,1385,0.90,
17,3,10,pusty,2007-01-05 16:25:45,2,2,1385,0.88,
17,3,10,pusty,2007-01-05 16:25:47,2,3,1385,0.97,
17,3,10,pusty,2007-01-05 16:25:47,3,1,1385,0.89,
17,3,10,pusty,2007-01-05 16:25:49,3,2,1385,0.96,
17,3,10,pusty,2007-01-05 16:25:49,3,3,1385,0.89,
17,3,11,pusty,2007-01-05 16:25:55,1,1,1224,4.82,
17,3,11,pusty,2007-01-05 16:26:00,1,2,1224,4.78,
17,3,11,pusty,2007-01-05 16:26:05,1,3,1224,5.06,
17,3,11,pusty,2007-01-05 16:26:10,2,1,1224,4.82,
17,3,11,pusty,2007-01-05 16:26:15,2,2,1224,4.92,
17,3,11,pusty,2007-01-05 16:26:20,2,3,1224,4.84,
17,3,11,pusty,2007-01-05 16:26:25,3,1,1224,4.72,
17,3,11,pusty,2007-01-05 16:26:30,3,2,1224,4.70,
17,3,11,pusty,2007-01-05 16:26:35,3,3,1224,4.76,
17,3,12,pusty,2007-01-05 16:26:36,1,1,1460,0.49,
17,3,12,pusty,2007-01-05 16:26:36,1,2,1460,0.62,
17,3,12,pusty,2007-01-05 16:26:37,1,3,1460,0.54,
17,3,12,pusty,2007-01-05 16:26:38,2,1,1460,0.53,
17,3,12,pusty,2007-01-05 16:26:38,2,2,1460,0.53,
17,3,12,pusty,2007-01-05 16:26:39,2,3,1460,0.54,
17,3,12,pusty,2007-01-05 16:26:39,3,1,1460,0.54,
17,3,12,pusty,2007-01-05 16:26:40,3,2,1460,0.48,
17,3,12,pusty,2007-01-05 16:26:41,3,3,1460,0.56,
17,3,13,pusty,2007-01-05 16:26:44,1,1,1371,3.24,
17,3,13,pusty,2007-01-05 16:26:47,1,2,1371,3.33,
17,3,13,pusty,2007-01-05 16:26:51,1,3,1371,3.24,
17,3,13,pusty,2007-01-05 16:26:54,2,1,1371,3.26,
17,3,13,pusty,2007-01-05 16:26:58,2,2,1371,3.31,
17,3,13,pusty,2007-01-05 16:27:01,2,3,1371,3.22,
17,3,13,pusty,2007-01-05 16:27:05,3,1,1371,3.58,
17,3,13,pusty,2007-01-05 16:27:08,3,2,1371,3.27,
17,3,13,pusty,2007-01-05 16:27:12,3,3,1371,3.24,
17,3,14,pusty,2007-01-05 16:27:12,1,1,1287,0.18,
17,3,14,pusty,2007-01-05 16:27:12,1,2,1287,0.18,
17,3,14,pusty,2007-01-05 16:27:13,1,3,1287,0.20,
17,3,14,pusty,2007-01-05 16:27:13,2,1,1287,0.18,
17,3,14,pusty,2007-01-05 16:27:13,2,2,1287,0.24,
17,3,14,pusty,2007-01-05 16:27:13,2,3,1287,0.18,
17,3,14,pusty,2007-01-05 16:27:14,3,1,1287,0.24,
17,3,14,pusty,2007-01-05 16:27:14,3,2,1287,0.19,
17,3,14,pusty,2007-01-05 16:27:14,3,3,1287,0.26,
17,3,15,pusty,2007-01-05 16:27:23,1,1,1515,7.86,
17,3,15,pusty,2007-01-05 16:27:31,1,2,1515,7.72,
17,3,15,pusty,2007-01-05 16:27:39,1,3,1515,7.78,
17,3,15,pusty,2007-01-05 16:27:47,2,1,1515,7.60,
17,3,15,pusty,2007-01-05 16:27:55,2,2,1515,7.67,
17,3,15,pusty,2007-01-05 16:28:03,2,3,1515,7.94,
17,3,15,pusty,2007-01-05 16:28:11,3,1,1515,7.70,
17,3,15,pusty,2007-01-05 16:28:19,3,2,1515,7.66,
17,3,15,pusty,2007-01-05 16:28:27,3,3,1515,7.71,
17,3,16,pusty,2007-01-05 16:28:29,1,1,1154,1.52,
17,3,16,pusty,2007-01-05 16:28:31,1,2,1154,1.52,
17,3,16,pusty,2007-01-05 16:28:32,1,3,1154,1.66,
17,3,16,pusty,2007-01-05 16:28:34,2,1,1154,1.53,
17,3,16,pusty,2007-01-05 16:28:36,2,2,1154,1.45,
17,3,16,pusty,2007-01-05 16:28:37,2,3,1154,1.52,
17,3,16,pusty,2007-01-05 16:28:39,3,1,1154,1.56,
17,3,16,pusty,2007-01-05 16:28:41,3,2,1154,1.54,
17,3,16,pusty,2007-01-05 16:28:42,3,3,1154,1.54,
17,3,17,pusty,2007-01-05 16:28:55,1,1,1357,12.45,
17,3,17,pusty,2007-01-05 16:29:09,1,2,1357,12.81,
17,3,17,pusty,2007-01-05 16:29:22,1,3,1357,12.48,
17,3,17,pusty,2007-01-05 16:29:35,2,1,1357,12.37,
17,3,17,pusty,2007-01-05 16:29:48,2,2,1357,12.68,
17,3,17,pusty,2007-01-05 16:30:01,2,3,1357,12.40,
17,3,17,pusty,2007-01-05 16:30:15,3,1,1357,13.56,
17,3,17,pusty,2007-01-05 16:30:29,3,2,1357,13.40,
17,3,17,pusty,2007-01-05 16:30:42,3,3,1357,12.54,
17,3,18,pusty,2007-01-05 16:31:42,1,1,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:32:42,1,2,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:33:43,1,3,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:34:43,2,1,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:35:43,2,2,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:36:43,2,3,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:37:43,3,1,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:38:43,3,2,134529273,Command exited with non-zero status 137 0.00,
17,3,18,pusty,2007-01-05 16:39:43,3,3,134529273,Command exited with non-zero status 137 0.00,
17,3,19,pusty,2007-01-05 16:39:44,1,1,1296,0.71,
17,3,19,pusty,2007-01-05 16:39:44,1,2,1296,0.72,
17,3,19,pusty,2007-01-05 16:39:45,1,3,1296,0.70,
17,3,19,pusty,2007-01-05 16:39:46,2,1,1296,0.70,
17,3,19,pusty,2007-01-05 16:39:47,2,2,1296,0.71,
17,3,19,pusty,2007-01-05 16:39:48,2,3,1296,0.68,
17,3,19,pusty,2007-01-05 16:39:48,3,1,1296,0.65,
17,3,19,pusty,2007-01-05 16:39:49,3,2,1296,0.70,
17,3,19,pusty,2007-01-05 16:39:50,3,3,1296,0.71,
17,3,1,pusty,2007-01-05 16:21:59,1,1,1638,26.29,
17,3,1,pusty,2007-01-05 16:22:26,1,2,1638,26.44,
17,3,1,pusty,2007-01-05 16:22:51,1,3,1638,26.44,
17,3,1,pusty,2007-01-05 16:23:18,2,1,1638,26.45,
17,3,1,pusty,2007-01-05 16:23:49,2,2,1638,26.30,
17,3,1,pusty,2007-01-05 16:24:17,2,3,1638,26.60,
17,3,1,pusty,2007-01-05 16:24:44,3,1,1638,26.23,
17,3,1,pusty,2007-01-05 16:25:13,3,2,1638,27.55,
17,3,1,pusty,2007-01-05 16:25:41,3,3,1638,26.17,
17,3,20,pusty,2007-01-05 16:48:52,1,1,1413,1.74,
17,3,20,pusty,2007-01-05 16:48:54,1,2,1413,1.75,
17,3,20,pusty,2007-01-05 16:48:56,1,3,1413,1.80,
17,3,20,pusty,2007-01-05 16:48:58,2,1,1413,1.64,
17,3,20,pusty,2007-01-05 16:49:00,2,2,1413,1.65,
17,3,20,pusty,2007-01-05 16:49:02,2,3,1413,1.81,
17,3,20,pusty,2007-01-05 16:49:03,3,1,1413,1.75,
17,3,20,pusty,2007-01-05 16:49:05,3,2,1413,1.71,
17,3,20,pusty,2007-01-05 16:49:07,3,3,1413,1.70,
17,3,2,pusty,2007-01-05 16:40:50,1,1,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:41:50,1,2,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:42:50,1,3,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:43:50,2,1,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:44:50,2,2,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:45:50,2,3,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:46:50,3,1,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:47:50,3,2,134529273,Command exited with non-zero status 137 0.00,
17,3,2,pusty,2007-01-05 16:48:50,3,3,134529273,Command exited with non-zero status 137 0.00,
17,3,3,pusty,2007-01-05 16:49:12,1,1,1467,4.70,
17,3,3,pusty,2007-01-05 16:49:17,1,2,1467,4.72,
17,3,3,pusty,2007-01-05 16:49:22,1,3,1467,4.73,
17,3,3,pusty,2007-01-05 16:49:27,2,1,1467,4.65,
17,3,3,pusty,2007-01-05 16:49:32,2,2,1467,4.67,
17,3,3,pusty,2007-01-05 16:49:37,2,3,1467,4.62,
17,3,3,pusty,2007-01-05 16:49:42,3,1,1467,4.70,
17,3,3,pusty,2007-01-05 16:49:47,3,2,1467,4.68,
17,3,3,pusty,2007-01-05 16:49:52,3,3,1467,4.80,
17,3,4,pusty,2007-01-05 16:49:53,1,1,1432,1.07,
17,3,4,pusty,2007-01-05 16:49:54,1,2,1432,1.01,
17,3,4,pusty,2007-01-05 16:49:55,1,3,1432,1.02,
17,3,4,pusty,2007-01-05 16:49:56,2,1,1432,1.09,
17,3,4,pusty,2007-01-05 16:49:57,2,2,1432,1.07,
17,3,4,pusty,2007-01-05 16:49:58,2,3,1432,1.01,
17,3,4,pusty,2007-01-05 16:50:00,3,1,1432,1.05,
17,3,4,pusty,2007-01-05 16:50:01,3,2,1432,1.02,
17,3,4,pusty,2007-01-05 16:50:02,3,3,1432,1.15,
17,3,5,pusty,2007-01-05 16:50:22,1,1,1371,19.38,
17,3,5,pusty,2007-01-05 16:50:42,1,2,1371,18.81,
17,3,5,pusty,2007-01-05 16:51:02,1,3,1371,18.77,
17,3,5,pusty,2007-01-05 16:51:22,2,1,1371,19.14,
17,3,5,pusty,2007-01-05 16:51:42,2,2,1371,19.25,
17,3,5,pusty,2007-01-05 16:52:02,2,3,1371,19.55,
17,3,5,pusty,2007-01-05 16:52:22,3,1,1371,18.92,
17,3,5,pusty,2007-01-05 16:52:42,3,2,1371,19.11,
17,3,5,pusty,2007-01-05 16:53:03,3,3,1371,19.08,
17,3,6,pusty,2007-01-05 16:53:08,1,1,1114,4.75,
17,3,6,pusty,2007-01-05 16:53:12,1,2,1114,4.72,
17,3,6,pusty,2007-01-05 16:53:17,1,3,1114,4.70,
17,3,6,pusty,2007-01-05 16:53:22,2,1,1114,4.74,
17,3,6,pusty,2007-01-05 16:53:27,2,2,1114,4.63,
17,3,6,pusty,2007-01-05 16:53:32,2,3,1114,4.72,
17,3,6,pusty,2007-01-05 16:53:37,3,1,1114,4.81,
17,3,6,pusty,2007-01-05 16:53:42,3,2,1114,4.74,
17,3,6,pusty,2007-01-05 16:53:47,3,3,1114,4.70,
17,3,7,pusty,2007-01-05 16:54:01,1,1,1538,13.33,
17,3,7,pusty,2007-01-05 16:54:15,1,2,1538,13.35,
17,3,7,pusty,2007-01-05 16:54:29,1,3,1538,13.35,
17,3,7,pusty,2007-01-05 16:54:44,2,1,1538,13.80,
17,3,7,pusty,2007-01-05 16:54:58,2,2,1538,13.96,
17,3,7,pusty,2007-01-05 16:55:12,2,3,1538,13.53,
17,3,7,pusty,2007-01-05 16:55:27,3,1,1538,13.68,
17,3,7,pusty,2007-01-05 16:55:41,3,2,1538,13.17,
17,3,7,pusty,2007-01-05 16:55:54,3,3,1538,13.32,
17,3,8,pusty,2007-01-05 16:55:55,1,1,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,1,2,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,1,3,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,2,1,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,2,2,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,2,3,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,3,1,1435,0.08,
17,3,8,pusty,2007-01-05 16:55:55,3,2,1435,0.04,
17,3,8,pusty,2007-01-05 16:55:55,3,3,1435,0.04,
17,3,9,pusty,2007-01-05 16:55:56,1,1,1306,1.03,
17,3,9,pusty,2007-01-05 16:55:58,1,2,1306,1.08,
17,3,9,pusty,2007-01-05 16:55:59,1,3,1306,1.07,
17,3,9,pusty,2007-01-05 16:56:00,2,1,1306,1.00,
17,3,9,pusty,2007-01-05 16:56:01,2,2,1306,1.00,
17,3,9,pusty,2007-01-05 16:56:02,2,3,1306,1.00,
17,3,9,pusty,2007-01-05 16:56:03,3,1,1306,1.00,
17,3,9,pusty,2007-01-05 16:56:04,3,2,1306,0.99,
17,3,9,pusty,2007-01-05 16:56:05,3,3,1306,0.99,
18,3,10,pusty,2007-01-05 17:04:16,1,1,1434,2.10,
18,3,10,pusty,2007-01-05 17:04:18,1,2,1434,2.16,
18,3,10,pusty,2007-01-05 17:04:20,1,3,1434,2.20,
18,3,10,pusty,2007-01-05 17:04:23,2,1,1434,2.19,
18,3,10,pusty,2007-01-05 17:04:25,2,2,1434,2.54,
18,3,10,pusty,2007-01-05 17:04:27,2,3,1434,2.16,
18,3,10,pusty,2007-01-05 17:04:33,3,1,1434,2.09,
18,3,10,pusty,2007-01-05 17:04:36,3,2,1434,2.08,
18,3,10,pusty,2007-01-05 17:04:38,3,3,1434,2.13,
18,3,11,pusty,2007-01-05 17:05:04,1,1,1360,25.34,
18,3,11,pusty,2007-01-05 17:05:32,1,2,1360,26.07,
18,3,11,pusty,2007-01-05 17:05:58,1,3,1360,25.63,
18,3,11,pusty,2007-01-05 17:06:25,2,1,1360,25.86,
18,3,11,pusty,2007-01-05 17:06:51,2,2,1360,24.53,
18,3,11,pusty,2007-01-05 17:07:17,2,3,1360,24.52,
18,3,11,pusty,2007-01-05 17:07:43,3,1,1360,24.83,
18,3,11,pusty,2007-01-05 17:08:08,3,2,1360,24.46,
18,3,11,pusty,2007-01-05 17:08:35,3,3,1360,25.14,
18,3,12,pusty,2007-01-05 17:08:41,1,1,1481,6.37,
18,3,12,pusty,2007-01-05 17:08:48,1,2,1481,6.37,
18,3,12,pusty,2007-01-05 17:08:55,1,3,1481,6.31,
18,3,12,pusty,2007-01-05 17:09:02,2,1,1481,6.53,
18,3,12,pusty,2007-01-05 17:09:08,2,2,1481,6.43,
18,3,12,pusty,2007-01-05 17:09:15,2,3,1481,6.31,
18,3,12,pusty,2007-01-05 17:09:22,3,1,1481,6.33,
18,3,12,pusty,2007-01-05 17:09:28,3,2,1481,6.45,
18,3,12,pusty,2007-01-05 17:09:35,3,3,1481,6.52,
18,3,13,pusty,2007-01-05 17:09:42,1,1,1395,6.56,
18,3,13,pusty,2007-01-05 17:09:49,1,2,1395,6.30,
18,3,13,pusty,2007-01-05 17:09:55,1,3,1395,6.43,
18,3,13,pusty,2007-01-05 17:10:02,2,1,1395,6.69,
18,3,13,pusty,2007-01-05 17:10:10,2,2,1395,6.80,
18,3,13,pusty,2007-01-05 17:10:16,2,3,1395,6.40,
18,3,13,pusty,2007-01-05 17:10:23,3,1,1395,6.59,
18,3,13,pusty,2007-01-05 17:10:30,3,2,1395,6.53,
18,3,13,pusty,2007-01-05 17:10:37,3,3,1395,6.38,
18,3,14,pusty,2007-01-05 17:10:38,1,1,1530,1.60,
18,3,14,pusty,2007-01-05 17:10:40,1,2,1530,1.60,
18,3,14,pusty,2007-01-05 17:10:42,1,3,1530,1.59,
18,3,14,pusty,2007-01-05 17:10:44,2,1,1530,1.68,
18,3,14,pusty,2007-01-05 17:10:45,2,2,1530,1.67,
18,3,14,pusty,2007-01-05 17:10:47,2,3,1530,1.57,
18,3,14,pusty,2007-01-05 17:10:49,3,1,1530,1.58,
18,3,14,pusty,2007-01-05 17:10:51,3,2,1530,1.58,
18,3,14,pusty,2007-01-05 17:10:52,3,3,1530,1.64,
18,3,15,pusty,2007-01-05 17:11:52,1,1,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:12:52,1,2,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:13:52,1,3,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:14:52,2,1,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:15:53,2,2,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:16:53,2,3,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:17:53,3,1,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:18:53,3,2,134529273,Command exited with non-zero status 137 0.00,
18,3,15,pusty,2007-01-05 17:19:53,3,3,134529273,Command exited with non-zero status 137 0.00,
18,3,16,pusty,2007-01-05 17:19:54,1,1,1555,1.39,
18,3,16,pusty,2007-01-05 17:19:56,1,2,1555,1.35,
18,3,16,pusty,2007-01-05 17:19:57,1,3,1555,1.38,
18,3,16,pusty,2007-01-05 17:19:59,2,1,1555,1.40,
18,3,16,pusty,2007-01-05 17:20:00,2,2,1555,1.60,
18,3,16,pusty,2007-01-05 17:20:02,2,3,1555,1.67,
18,3,16,pusty,2007-01-05 17:20:04,3,1,1555,1.49,
18,3,16,pusty,2007-01-05 17:20:05,3,2,1555,1.20,
18,3,16,pusty,2007-01-05 17:20:07,3,3,1555,1.24,
18,3,17,pusty,2007-01-05 17:20:07,1,1,1552,0.27,
18,3,17,pusty,2007-01-05 17:20:07,1,2,1552,0.21,
18,3,17,pusty,2007-01-05 17:20:08,1,3,1552,0.30,
18,3,17,pusty,2007-01-05 17:20:08,2,1,1552,0.25,
18,3,17,pusty,2007-01-05 17:20:08,2,2,1552,0.33,
18,3,17,pusty,2007-01-05 17:20:09,2,3,1552,0.26,
18,3,17,pusty,2007-01-05 17:20:09,3,1,1552,0.23,
18,3,17,pusty,2007-01-05 17:20:09,3,2,1552,0.29,
18,3,17,pusty,2007-01-05 17:20:10,3,3,1552,0.22,
18,3,18,pusty,2007-01-05 17:20:29,1,1,1460,18.52,
18,3,18,pusty,2007-01-05 17:20:46,1,2,1460,16.77,
18,3,18,pusty,2007-01-05 17:21:01,1,3,1460,17.45,
18,3,18,pusty,2007-01-05 17:21:21,2,1,1460,18.78,
18,3,18,pusty,2007-01-05 17:21:43,2,2,1460,18.17,
18,3,18,pusty,2007-01-05 17:22:02,2,3,1460,17.81,
18,3,18,pusty,2007-01-05 17:22:22,3,1,1460,18.59,
18,3,18,pusty,2007-01-05 17:22:45,3,2,1460,22.49,
18,3,18,pusty,2007-01-05 17:23:07,3,3,1460,20.89,
18,3,19,pusty,2007-01-05 17:23:13,1,1,1202,5.82,
18,3,19,pusty,2007-01-05 17:23:19,1,2,1202,5.15,
18,3,19,pusty,2007-01-05 17:23:25,1,3,1202,5.78,
18,3,19,pusty,2007-01-05 17:23:31,2,1,1202,5.66,
18,3,19,pusty,2007-01-05 17:23:37,2,2,1202,5.67,
18,3,19,pusty,2007-01-05 17:23:42,2,3,1202,5.20,
18,3,19,pusty,2007-01-05 17:23:49,3,1,1202,6.37,
18,3,19,pusty,2007-01-05 17:23:55,3,2,1202,5.40,
18,3,19,pusty,2007-01-05 17:24:01,3,3,1202,5.86,
18,3,1,pusty,2007-01-05 16:56:59,1,1,1597,51.25,
18,3,1,pusty,2007-01-05 16:57:54,1,2,1597,52.33,
18,3,1,pusty,2007-01-05 16:58:48,1,3,1597,51.42,
18,3,1,pusty,2007-01-05 16:59:42,2,1,1597,50.92,
18,3,1,pusty,2007-01-05 17:00:38,2,2,1597,53.37,
18,3,1,pusty,2007-01-05 17:01:37,2,3,1597,56.09,
18,3,1,pusty,2007-01-05 17:02:29,3,1,1597,50.06,
18,3,1,pusty,2007-01-05 17:03:21,3,2,1597,49.45,
18,3,1,pusty,2007-01-05 17:04:13,3,3,1597,53.59,
18,3,20,pusty,2007-01-05 17:24:15,1,1,1557,3.79,
18,3,20,pusty,2007-01-05 17:24:20,1,2,1557,4.44,
18,3,20,pusty,2007-01-05 17:24:24,1,3,1557,3.77,
18,3,20,pusty,2007-01-05 17:24:28,2,1,1557,3.53,
18,3,20,pusty,2007-01-05 17:24:33,2,2,1557,4.72,
18,3,20,pusty,2007-01-05 17:24:36,2,3,1557,3.73,
18,3,20,pusty,2007-01-05 17:24:40,3,1,1557,3.69,
18,3,20,pusty,2007-01-05 17:24:45,3,2,1557,4.10,
18,3,20,pusty,2007-01-05 17:24:50,3,3,1557,5.30,
18,3,2,pusty,2007-01-05 17:24:02,1,1,1512,0.77,
18,3,2,pusty,2007-01-05 17:24:03,1,2,1512,0.91,
18,3,2,pusty,2007-01-05 17:24:04,1,3,1512,0.93,
18,3,2,pusty,2007-01-05 17:24:05,2,1,1512,1.43,
18,3,2,pusty,2007-01-05 17:24:07,2,2,1512,1.42,
18,3,2,pusty,2007-01-05 17:24:08,2,3,1512,0.98,
18,3,2,pusty,2007-01-05 17:24:09,3,1,1512,0.87,
18,3,2,pusty,2007-01-05 17:24:10,3,2,1512,0.97,
18,3,2,pusty,2007-01-05 17:24:11,3,3,1512,1.11,
18,3,3,pusty,2007-01-05 17:25:50,1,1,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:26:50,1,2,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:27:50,1,3,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:28:50,2,1,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:29:50,2,2,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:30:50,2,3,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:31:51,3,1,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:32:51,3,2,134529273,Command exited with non-zero status 137 0.00,
18,3,3,pusty,2007-01-05 17:33:51,3,3,134529273,Command exited with non-zero status 137 0.00,
18,3,4,pusty,2007-01-05 17:33:55,1,1,1335,3.97,
18,3,4,pusty,2007-01-05 17:33:59,1,2,1335,4.03,
18,3,4,pusty,2007-01-05 17:34:03,1,3,1335,4.16,
18,3,4,pusty,2007-01-05 17:34:08,2,1,1335,4.06,
18,3,4,pusty,2007-01-05 17:34:12,2,2,1335,4.14,
18,3,4,pusty,2007-01-05 17:34:16,2,3,1335,4.17,
18,3,4,pusty,2007-01-05 17:34:21,3,1,1335,4.16,
18,3,4,pusty,2007-01-05 17:34:25,3,2,1335,4.06,
18,3,4,pusty,2007-01-05 17:34:30,3,3,1335,4.23,
18,3,5,pusty,2007-01-05 17:34:36,1,1,1519,6.42,
18,3,5,pusty,2007-01-05 17:34:43,1,2,1519,6.31,
18,3,5,pusty,2007-01-05 17:34:50,1,3,1519,6.33,
18,3,5,pusty,2007-01-05 17:34:56,2,1,1519,6.35,
18,3,5,pusty,2007-01-05 17:35:03,2,2,1519,6.36,
18,3,5,pusty,2007-01-05 17:35:10,2,3,1519,6.45,
18,3,5,pusty,2007-01-05 17:35:16,3,1,1519,6.20,
18,3,5,pusty,2007-01-05 17:35:23,3,2,1519,6.44,
18,3,5,pusty,2007-01-05 17:35:30,3,3,1519,6.33,
18,3,6,pusty,2007-01-05 17:36:30,1,1,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:37:30,1,2,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:38:30,1,3,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:39:30,2,1,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:40:26,2,2,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:41:30,2,3,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:42:30,3,1,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:43:30,3,2,134529273,Command exited with non-zero status 137 0.00,
18,3,6,pusty,2007-01-05 17:44:30,3,3,134529273,Command exited with non-zero status 137 0.00,
18,3,7,pusty,2007-01-05 17:45:02,1,1,1654,30.77,
18,3,7,pusty,2007-01-05 17:45:34,1,2,1654,30.62,
18,3,7,pusty,2007-01-05 17:46:07,1,3,1654,31.43,
18,3,7,pusty,2007-01-05 17:46:44,2,1,1654,35.27,
18,3,7,pusty,2007-01-05 17:47:18,2,2,1654,32.53,
18,3,7,pusty,2007-01-05 17:47:54,2,3,1654,34.53,
18,3,7,pusty,2007-01-05 17:48:29,3,1,1654,33.39,
18,3,7,pusty,2007-01-05 17:49:02,3,2,1654,31.24,
18,3,7,pusty,2007-01-05 17:49:34,3,3,1654,30.91,
18,3,8,pusty,2007-01-05 17:49:36,1,1,1384,1.82,
18,3,8,pusty,2007-01-05 17:49:38,1,2,1384,1.72,
18,3,8,pusty,2007-01-05 17:49:40,1,3,1384,1.75,
18,3,8,pusty,2007-01-05 17:49:41,2,1,1384,1.69,
18,3,8,pusty,2007-01-05 17:49:43,2,2,1384,1.73,
18,3,8,pusty,2007-01-05 17:49:45,2,3,1384,1.79,
18,3,8,pusty,2007-01-05 17:49:47,3,1,1384,1.68,
18,3,8,pusty,2007-01-05 17:49:49,3,2,1384,1.69,
18,3,8,pusty,2007-01-05 17:49:51,3,3,1384,1.77,
18,3,9,pusty,2007-01-05 17:50:51,1,1,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:51:51,1,2,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:52:51,1,3,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:53:51,2,1,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:54:51,2,2,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:55:51,2,3,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:56:51,3,1,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:57:51,3,2,134529273,Command exited with non-zero status 137 0.00,
18,3,9,pusty,2007-01-05 17:58:51,3,3,134529273,Command exited with non-zero status 137 0.00,
19,3,10,pusty,2007-01-05 18:08:06,1,1,1553,16.70,
19,3,10,pusty,2007-01-05 18:08:27,1,2,1553,20.28,
19,3,10,pusty,2007-01-05 18:11:20,1,3,1553,15.84,
19,3,10,pusty,2007-01-05 18:11:45,2,1,1553,23.29,
19,3,10,pusty,2007-01-05 18:12:05,2,2,1553,19.42,
19,3,10,pusty,2007-01-05 18:13:57,2,3,1553,13.82,
19,3,10,pusty,2007-01-05 18:14:10,3,1,1553,12.54,
